Réseau;Station;Trafic;Correspondance_1;stop_name;coord;stop_lat;stop_lon
Métro;ARGENTINE;2975436;1;ARGENTINE;48.8755375505, 2.28913091212;48.875537550459995;2.289130912119065
Métro;ARGENTINE;2975436;1;ARGENTINE;48.8759239102, 2.28889892544;48.87592391021111;2.2888989254417442
Métro;ARGENTINE;2975436;1;ARGENTINE;48.8755375505, 2.28913091212;48.875537550459995;2.289130912119065
Métro;BERAULT;3094974;1;;;;
Métro;ROME;2870252;2;;;;
Métro;NOTRE-DAME-DE-LORETTE;2794182;12;;;;
Métro;CRETEIL-POINTE DU LAC;2729376;8;;;;
Métro;WAGRAM;2475539;3;;;;
Métro;LOURMEL;2423494;8;;;;
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8192836099, 2.35858203307;48.81928360989372;2.358582033071079
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8189057908, 2.36037842547;48.81890579080915;2.360378425469268
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194631894, 2.35953483177;48.81946318939425;2.359534831766961
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194631894, 2.35953483177;48.81946318939425;2.359534831766961
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194093189, 2.35923538113;48.81940931886217;2.3592353811254
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194093189, 2.35923538113;48.81940931886217;2.3592353811254
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194631894, 2.35953483177;48.81946318939425;2.359534831766961
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194093189, 2.35923538113;48.81940931886217;2.3592353811254
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194093189, 2.35923538113;48.81940931886217;2.3592353811254
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194631894, 2.35953483177;48.81946318939425;2.359534831766961
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194093189, 2.35923538113;48.81940931886217;2.3592353811254
Métro;PORTE D'ITALIE;2316136;7;PORTE D'ITALIE;48.8194631894, 2.35953483177;48.81946318939425;2.359534831766961
Métro;CRETEIL-L'ECHAT;2388835;8;;;;
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.8416644501, 2.32952069097;48.84166445005082;2.329520690967109
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.8415296602, 2.32988834695;48.8415296602251;2.3298883469474805
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.8424822553, 2.32863550346;48.842482255301114;2.3286355034590827
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.841952026, 2.32913939297;48.841952025979964;2.3291393929668964
Métro;VAVIN;2279221;4;VAVIN;48.8416644501, 2.32952069097;48.84166445005082;2.329520690967109
Métro;VAVIN;2279221;4;VAVIN;48.8416644501, 2.32952069097;48.84166445005082;2.329520690967109
Métro;VAVIN;2279221;4;VAVIN;48.8415296602, 2.32988834695;48.8415296602251;2.3298883469474805
Métro;MAISONS-ALFORT-LES JUILLIOTTES;2196535;8;;;;
Métro;BREGUET-SABIN;2139259;5;;;;
Métro;JASMIN;2037263;9;JASMIN;48.8519352214, 2.26793459562;48.851935221374724;2.267934595619757
Métro;RICHARD LENOIR;1906906;5;RICHARD LENOIR;48.857990085, 2.37131946697;48.85799008497489;2.371319466967902
Métro;PHILIPPE AUGUSTE;1812544;2;;;;
Métro;MAISONS-ALFORT-STADE;1831297;8;;;;
Métro;MONCEAU;1608558;2;MONCEAU;48.8805948493, 2.30934780449;48.8805948493269;2.3093478044930875
Métro;MONCEAU;1608558;2;MONCEAU;48.8803341451, 2.30903453908;48.880334145058896;2.309034539078685
Métro;SEGUR;1597696;10;;;;
Métro;VARENNE;1429509;13;;;;
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8104727336, 2.42420980515;48.81047273357881;2.4242098051495105
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.7138387091, 2.25918121651;48.71383870908266;2.2591812165076632
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8104727336, 2.42420980515;48.81047273357881;2.4242098051495105
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9187366079, 2.3112772676;48.918736607853155;2.3112772676000644
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8104727336, 2.42420980515;48.81047273357881;2.4242098051495105
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8689550782, 2.42381743934;48.86895507816368;2.423817439339642
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8921230424, 2.48817351843;48.892123042361185;2.4881735184332183
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8689906004, 2.42440330328;48.86899060044898;2.4244033032798584
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9441708534, 2.51757618807;48.94417085341678;2.517576188065935
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8921230424, 2.48817351843;48.892123042361185;2.4881735184332183
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9441708534, 2.51757618807;48.94417085341678;2.517576188065935
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.7138387091, 2.25918121651;48.71383870908266;2.2591812165076632
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.712581874, 2.26157360414;48.71258187397343;2.2615736041377548
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8100056477, 2.423828002;48.81000564772791;2.423828001999437
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8689550782, 2.42381743934;48.86895507816368;2.423817439339642
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8104727336, 2.42420980515;48.81047273357881;2.4242098051495105
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9364636779, 2.42717687769;48.936463677859706;2.4271768776938742
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9364636779, 2.42717687769;48.936463677859706;2.4271768776938742
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.712581874, 2.26157360414;48.71258187397343;2.2615736041377548
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.8689906004, 2.42440330328;48.86899060044898;2.4244033032798584
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9369213763, 2.42800978795;48.93692137629533;2.428009787953228
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9188713527, 2.31100447054;48.91887135273581;2.311004470539435
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9369213763, 2.42800978795;48.93692137629533;2.428009787953228
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9369213763, 2.42800978795;48.93692137629533;2.428009787953228
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9369213763, 2.42800978795;48.93692137629533;2.428009787953228
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9188713527, 2.31100447054;48.91887135273581;2.311004470539435
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9188713527, 2.31100447054;48.91887135273581;2.311004470539435
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9187366079, 2.3112772676;48.918736607853155;2.3112772676000644
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9364636779, 2.42717687769;48.936463677859706;2.4271768776938742
Métro;PIERRE CURIE;1523465;7;PIERRE CURIE;48.9364636779, 2.42717687769;48.936463677859706;2.4271768776938742
Métro;MIRABEAU;1366605;10;MIRABEAU;48.8748756049, 2.44807966893;48.87487560488336;2.4480796689312183
Métro;MIRABEAU;1366605;10;MIRABEAU;48.8750644773, 2.44793019806;48.87506447726859;2.4479301980595385
Métro;BOTZARIS;958552;7bis;BOTZARIS;48.8793104316, 2.38959241007;48.879310431567184;2.3895924100689605
Métro;BOTZARIS;958552;7bis;BOTZARIS;48.8798138377, 2.38932039427;48.87981383766514;2.3893203942685792
Métro;BOTZARIS;958552;7bis;BOTZARIS;48.8798138377, 2.38932039427;48.87981383766514;2.3893203942685792
Métro;BOTZARIS;958552;7bis;BOTZARIS;48.8793104316, 2.38959241007;48.879310431567184;2.3895924100689605
Métro;CHARDON-LAGACHE;642202;10;;;;
Métro;BOLIVAR;564032;7bis;;;;
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8647888939, 2.4036631651;48.86478889391968;2.403663165101848
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8647888939, 2.4036631651;48.86478889391968;2.403663165101848
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8646547679, 2.40242337122;48.86465476793721;2.4024233712222123
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8647888939, 2.4036631651;48.86478889391968;2.403663165101848
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8646547679, 2.40242337122;48.86465476793721;2.4024233712222123
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8646547679, 2.40242337122;48.86465476793721;2.4024233712222123
Métro;PELLEPORT;352513;3bis;PELLEPORT;48.8647888939, 2.4036631651;48.86478889391968;2.403663165101848
RER;GARE DE LYON-RER;37192652;A;;;;
RER;MASSY-PALAISEAU;8989578;B;;;;
RER;CHARLES DE GAULLE-ETOILE-RER;8404924;A;;;;
RER;BOURG-LA-REINE;4462976;B;;;;
RER;LAPLACE;3552088;B;;;;
RER;ARCUEIL-CACHAN;3343757;B;;;;
RER;BRY-SUR-MARNE;2151853;A;;;;
RER;PARC DE SCEAUX;585494;B;PARC DE SCEAUX;48.7783137232, 2.30215417832;48.77831372316186;2.30215417831568
RER;PARC DE SCEAUX;585494;B;PARC DE SCEAUX;48.7784307579, 2.30280688029;48.778430757944825;2.3028068802932182
RER;PARC DE SCEAUX;585494;B;PARC DE SCEAUX;48.7783137232, 2.30215417832;48.77831372316186;2.30215417831568
RER;PARC DE SCEAUX;585494;B;PARC DE SCEAUX;48.7784307579, 2.30280688029;48.778430757944825;2.3028068802932182
Métro;BIBLIOTHEQUE;17491541;14;BIBLIOTHEQUE;48.80494103, 2.33438369784;48.804941030028886;2.3343836978404418
Métro;BIBLIOTHEQUE;17491541;14;BIBLIOTHEQUE;48.840593046, 2.59165457123;48.84059304604478;2.591654571230189
Métro;BIBLIOTHEQUE;17491541;14;BIBLIOTHEQUE;48.8407103198, 2.59145090628;48.84071031975133;2.591450906282933
Métro;OPERA;10981914;3;OPERA;48.8720959556, 2.33059246213;48.8720959556315;2.3305924621304466
Métro;OPERA;10981914;3;OPERA;48.8720959556, 2.33059246213;48.8720959556315;2.3305924621304466
Métro;OPERA;10981914;3;OPERA;48.8718444314, 2.33330369136;48.87184443137578;2.3333036913560887
Métro;OPERA;10981914;3;OPERA;48.8712332122, 2.33134188991;48.871233212183846;2.3313418899103016
Métro;OPERA;10981914;3;OPERA;48.870855764, 2.3317506483;48.870855764015495;2.3317506483025654
Métro;OPERA;10981914;3;OPERA;48.8712871538, 2.33170973064;48.871287153820475;2.3317097306442087
Métro;OPERA;10981914;3;OPERA;48.870855764, 2.3317506483;48.870855764015495;2.3317506483025654
Métro;OPERA;10981914;3;OPERA;48.870855764, 2.3317506483;48.870855764015495;2.3317506483025654
Métro;OPERA;10981914;3;OPERA;48.8717725135, 2.33275873339;48.871772513491536;2.3327587333871573
Métro;OPERA;10981914;3;OPERA;48.8713321268, 2.33255441201;48.87133212675325;2.332554412005132
Métro;OPERA;10981914;3;OPERA;48.8713321268, 2.33255441201;48.87133212675325;2.332554412005132
Métro;OPERA;10981914;3;OPERA;48.8712332122, 2.33134188991;48.871233212183846;2.3313418899103016
Métro;OPERA;10981914;3;OPERA;48.8708827783, 2.33303128756;48.87088277826318;2.333031287561144
Métro;OPERA;10981914;3;OPERA;48.8708737758, 2.33262257279;48.870873775750816;2.332622572793309
Métro;OPERA;10981914;3;OPERA;48.871943295, 2.33339905274;48.871943295030505;2.3333990527424793
Métro;OPERA;10981914;3;OPERA;48.872698182, 2.33213193399;48.87269818201207;2.3321319339894804
Métro;OPERA;10981914;3;OPERA;48.8712871538, 2.33170973064;48.871287153820475;2.3317097306442087
Métro;OPERA;10981914;3;OPERA;48.8708827783, 2.33303128756;48.87088277826318;2.333031287561144
Métro;OPERA;10981914;3;OPERA;48.8710445329, 2.33256806196;48.87104453285058;2.3325680619632974
Métro;OPERA;10981914;3;OPERA;48.8712871538, 2.33170973064;48.871287153820475;2.3317097306442087
Métro;OPERA;10981914;3;OPERA;48.8710445329, 2.33256806196;48.87104453285058;2.3325680619632974
Métro;OPERA;10981914;3;OPERA;48.870855764, 2.3317506483;48.870855764015495;2.3317506483025654
Métro;OPERA;10981914;3;OPERA;48.8712332122, 2.33134188991;48.871233212183846;2.3313418899103016
Métro;OPERA;10981914;3;OPERA;48.8712332122, 2.33134188991;48.871233212183846;2.3313418899103016
Métro;OPERA;10981914;3;OPERA;48.8713321268, 2.33255441201;48.87133212675325;2.332554412005132
Métro;OPERA;10981914;3;OPERA;48.8715747888, 2.33266338229;48.871574788757236;2.3326633822874325
Métro;OPERA;10981914;3;OPERA;48.8710445329, 2.33256806196;48.87104453285058;2.3325680619632974
Métro;OPERA;10981914;3;OPERA;48.8708827783, 2.33303128756;48.87088277826318;2.333031287561144
Métro;PLACE CLICHY;9024733;2;;;;
Métro;CHARLES DE GAULLE-ETOILE;8381433;1;;;;
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8989497678, 2.34397487952;48.89894976781214;2.343974879515095
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8986172435, 2.34398846753;48.89861724350297;2.3439884675294684
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8981678493, 2.34462906733;48.89816784930796;2.3446290673307475
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8989497678, 2.34397487952;48.89894976781214;2.343974879515095
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8981678493, 2.34462906733;48.89816784930796;2.3446290673307475
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8978532711, 2.34507884368;48.89785327113471;2.3450788436751133
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8978532711, 2.34507884368;48.89785327113471;2.3450788436751133
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8970623899, 2.34528318527;48.897062389876794;2.345283185273724
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8986172435, 2.34398846753;48.89861724350297;2.3439884675294684
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.897260144, 2.34471072286;48.89726014402725;2.3447107228641832
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8970623899, 2.34528318527;48.897062389876794;2.345283185273724
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.897260144, 2.34471072286;48.89726014402725;2.3447107228641832
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8995248902, 2.34486099398;48.89952489020207;2.3448609939832155
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8970623899, 2.34528318527;48.897062389876794;2.345283185273724
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.897260144, 2.34471072286;48.89726014402725;2.3447107228641832
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8995248902, 2.34486099398;48.89952489020207;2.3448609939832155
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8977004717, 2.34535143866;48.89770047171525;2.3453514386567176
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8995248902, 2.34486099398;48.89952489020207;2.3448609939832155
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8976645414, 2.34507881518;48.897664541398726;2.34507881517612
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8970623899, 2.34528318527;48.897062389876794;2.345283185273724
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.897260144, 2.34471072286;48.89726014402725;2.3447107228641832
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8995248902, 2.34486099398;48.89952489020207;2.3448609939832155
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8978532711, 2.34507884368;48.89785327113471;2.3450788436751133
Métro;PORTE DE CLIGNANCOURT;8432306;4;PORTE DE CLIGNANCOURT;48.8981678493, 2.34462906733;48.89816784930796;2.3446290673307475
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.8878322212, 2.34937024763;48.88783222118241;2.3493702476279856
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.8878322212, 2.34937024763;48.88783222118241;2.3493702476279856
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.887742314, 2.34971093371;48.88774231401872;2.349710933710609
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.887742314, 2.34971093371;48.88774231401872;2.349710933710609
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.8878322212, 2.34937024763;48.88783222118241;2.3493702476279856
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.887742314, 2.34971093371;48.88774231401872;2.349710933710609
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.887742314, 2.34971093371;48.88774231401872;2.349710933710609
Métro;CHATEAU ROUGE;2664077;4;CHATEAU ROUGE;48.8878322212, 2.34937024763;48.88783222118241;2.3493702476279856
Métro;PONT DE NEUILLY;6815851;1;PONT DE NEUILLY;48.8852739845, 2.26089903235;48.88527398449147;2.2608990323489317
Métro;PONT DE NEUILLY;6815851;1;PONT DE NEUILLY;48.8851839111, 2.26058572983;48.885183911088326;2.2605857298276946
Métro;PONT DE NEUILLY;6815851;1;PONT DE NEUILLY;48.8851839111, 2.26058572983;48.885183911088326;2.2605857298276946
Métro;PONT DE NEUILLY;6815851;1;PONT DE NEUILLY;48.8852739845, 2.26089903235;48.88527398449147;2.2608990323489317
Métro;PONT DE NEUILLY;6815851;1;PONT DE NEUILLY;48.8852739845, 2.26089903235;48.88527398449147;2.2608990323489317
Métro;VILLEJUIF-LOUIS ARAGON;6865612;7;;;;
Métro;GEORGE V;5891713;1;GEORGE V;48.8721892738, 2.30030586186;48.872189273780116;2.3003058618572507
Métro;GEORGE V;5891713;1;GEORGE V;48.8721892738, 2.30030586186;48.872189273780116;2.3003058618572507
Métro;GEORGE V;5891713;1;GEORGE V;48.8715874686, 2.30143708594;48.87158746861879;2.30143708593746
Métro;GEORGE V;5891713;1;GEORGE V;48.8715874686, 2.30143708594;48.87158746861879;2.30143708593746
Métro;GEORGE V;5891713;1;GEORGE V;48.8721892738, 2.30030586186;48.872189273780116;2.3003058618572507
Métro;GEORGE V;5891713;1;GEORGE V;48.8715874686, 2.30143708594;48.87158746861879;2.30143708593746
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8331876432, 2.28662437849;48.833187643240564;2.286624378486834
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8330708969, 2.28684231523;48.833070896850366;2.2868423152316852
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8322083047, 2.28736047386;48.83220830468481;2.2873604738640747
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8321273762, 2.28726525592;48.832127376234524;2.287265255920504
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8331168198, 2.28922470995;48.83311681978674;2.2892247099503917
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8331168198, 2.28922470995;48.83311681978674;2.2892247099503917
Métro;PORTE DE VERSAILLES;6080322;12;PORTE DE VERSAILLES;48.8331168198, 2.28922470995;48.83311681978674;2.2892247099503917
Métro;MAIRIE DE MONTROUGE;6164559;4;;;;
Métro;GLACIERE;4966081;6;;;;
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8669912798, 2.33367187742;48.86699127982675;2.333671877417782
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8662363601, 2.33435306114;48.86623636013484;2.334353061137284
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8662363601, 2.33435306114;48.86623636013484;2.334353061137284
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8662363601, 2.33435306114;48.86623636013484;2.334353061137284
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8669912798, 2.33367187742;48.86699127982675;2.333671877417782
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8668384972, 2.33375362471;48.866838497177284;2.3337536247087347
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8669912798, 2.33367187742;48.86699127982675;2.333671877417782
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8662363601, 2.33435306114;48.86623636013484;2.334353061137284
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8668384972, 2.33375362471;48.866838497177284;2.3337536247087347
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8672159712, 2.33393069679;48.86721597123062;2.3339306967895874
Métro;PYRAMIDES;5070872;7;PYRAMIDES;48.8668384972, 2.33375362471;48.866838497177284;2.3337536247087347
Métro;CHAMPS-ELYSEES-CLEMENCEAU;4300906;1;;;;
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8539908903, 2.41067696054;48.8539908903065;2.410676960542002
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8529034925, 2.41053922988;48.85290349248154;2.4105392298754316
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8539908903, 2.41067696054;48.8539908903065;2.410676960542002
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8530285563, 2.41176513178;48.85302855634815;2.411765131775349
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8529926321, 2.41172422269;48.85299263208114;2.4117242226892044
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8531819357, 2.41081200748;48.85318193567518;2.4108120074790813
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8531821203, 2.41051238514;48.85318212034523;2.4105123851418995
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8532903286, 2.40992691077;48.85329032855938;2.409926910770201
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8529926321, 2.41172422269;48.85299263208114;2.4117242226892044
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8535149317, 2.41006341843;48.853514931693404;2.4100634184348704
Métro;PORTE DE MONTREUIL;4647724;9;PORTE DE MONTREUIL;48.8529034925, 2.41053922988;48.85290349248154;2.4105392298754316
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8796818983, 2.41669523677;48.87968189832887;2.416695236771681
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8797986145, 2.41687255627;48.8797986144741;2.4168725562657696
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8796818983, 2.41669523677;48.87968189832887;2.416695236771681
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8797986145, 2.41687255627;48.8797986144741;2.4168725562657696
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8796818983, 2.41669523677;48.87968189832887;2.416695236771681
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8797986145, 2.41687255627;48.8797986144741;2.4168725562657696
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8797986145, 2.41687255627;48.8797986144741;2.4168725562657696
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8796818983, 2.41669523677;48.87968189832887;2.416695236771681
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8796818983, 2.41669523677;48.87968189832887;2.416695236771681
Métro;MAIRIE DES LILAS;4656048;11;MAIRIE DES LILAS;48.8797986145, 2.41687255627;48.8797986144741;2.4168725562657696
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9300057099, 2.28302440252;48.93000570994057;2.283024402523283
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9299520538, 2.28361095267;48.929952053796214;2.2836109526738797
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9299520538, 2.28361095267;48.929952053796214;2.2836109526738797
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9304200013, 2.28502897779;48.930420001344224;2.28502897779457
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9301047633, 2.28346076071;48.93010476332128;2.2834607607114457
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9299520538, 2.28361095267;48.929952053796214;2.2836109526738797
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9302127715, 2.28382891403;48.93021277146038;2.2838289140254435
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9301136269, 2.28318796276;48.93011362688258;2.283187962763052
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.929906984, 2.28331093294;48.92990698404019;2.283310932940069
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9304200013, 2.28502897779;48.930420001344224;2.28502897779457
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9299523767, 2.28433384025;48.92995237668208;2.2843338402497517
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9299523767, 2.28433384025;48.92995237668208;2.2843338402497517
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9304200013, 2.28502897779;48.930420001344224;2.28502897779457
Métro;LES COURTILLES;4103831;13;LES COURTILLES;48.9307430525, 2.2839511234;48.93074305254228;2.283951123396349
Métro;OBERKAMPF;4192585;5;;;;
Métro;LEDRU-ROLLIN;3895615;8;;;;
Métro;VAUGIRARD;3648085;12;VAUGIRARD;48.8389896692, 2.30031588915;48.838989669236526;2.3003158891450908
Métro;LES GOBELINS;3520605;7;LES GOBELINS;48.8372509371, 2.35167298828;48.83725093710796;2.351672988280745
